"id","0","11","13","14","5","2","3"
"InsiderCanSeeAllGhostsRoles","Can See All Ghost's Roles","幽霊全員の役職が分かる","可以看到所有幽灵的职业","","Может видеть все роли Призраков","Pode Ver Todas As Classes dos Fantasmas",""
"InsiderCanSeeMadmates","Can See Madmates","マッドメイトが分かる","可以看到叛徒","","Может видеть Безумцев","Pode Ver Tripulantes Loucos",""
"InsiderKillCountToSeeMadmates","Kill Count To See Madmates","必要なキル数","看到叛徒所需击杀数","","Количество убийств при котором будет виден Безумец","Quantas Kills Para Ver Tripulante Louco",""
"PlagueDoctorInfectLimit","Infect Count","感染回数","可主动感染次数","","Количество заражений","Limite de Infectados",""
"PlagueDoctorInfectWhenKilled","Infect When Killed","キルされた時に感染させる","被击杀时感染凶手","","Заразить убийцу Чумного Доктора, когда он никого не заразил","Infectar Ao Ser Morto",""
"PlagueDoctorInfectTime","Infect Time","感染に必要な時間","感染所需时间","","Время заражения","Tempo de Infecção",""
"PlagueDoctorInfectDistance","Infect Distance","感染する距離","感染有效传播距离","","Радиус заражения","Distância de Infecção",""
"PlagueDoctorInfectInactiveTime","Infect Invalid Time","行動開始から感染しない時間","主动感染冷却时间","","Недействительное время заражения","Tempo Inativo da Infecção",""
"PlagueDoctorCanInfectSelf","Can Infect Self","自身も感染する","可以感染自己","","Может заразить себя","Pode Infectar A Si Mesmo",""
"PlagueDoctorCanInfectVent","Can Infect in Vent","ベント内外でも感染する","可以感染管道内的玩家","","Может заразить находясь в вентиляции","Pode Infectar no Duto",""

"## ランダムスポーンポイント"
"Junction","Junction","三叉路","三岔路","","Перекресток","",""
"OfficeLeft","Office Left","オフィス左","办公室（左）","","Левый Офис","",""
"OfficeRight","Office Right","オフィス右","办公室（右）","","Правый Офис","",""
"Rocket","Rocket","ロケット","火箭","","Ракета","",""
"Toilet","Toilet","トイレ","厕所","","Туалет","",""
"NapRoom","Nap Room","仮眠室","休息室","","Комната для сна","",""
"Bonfire","Bonfire","焚き火","篝火","","Костер","",""
"JungleTop","Jungle Top","ジャングル上","丛林上","","Вершина Джунглей","",""
"JungleBottom","Jungle Bottom","ジャングル下","丛林下","","Дно Джунглей","",""
"Precipice","Precipice","崖","悬崖","","Скала","",""

"## 能力発動条件"
"TaskProgressRate","Task Progress","タスク進捗率","任务进度","","Прогресс заданий","Progresso das Tarefas",""
"TaskCount","Task Count","タスク数","任务数量","","Количество заданий","Número de Tarefas",""

"## かくれんぼ設定"
"HideAndSeekOptions","Hide and Seek Settings","かくれんぼの設定","躲猫猫设置","躲貓貓設定","Настройки Пряток","Configurações do Esconde-Esconde",""
"AllowCloseDoors","Allow Door Sabotage","ドア閉鎖を許可する","允许关门","可以關門","Разрешить закрытие дверей","Permitir Sabotar Portas",""
"TrapperBlockMoveTime","Trapped Duration","移動を封じる時間","陷阱师技能封锁凶手移动时长","設陷者封鎖兇手移動時間","Продолжительность заморозки","Tempo Preso",""
"HideAndSeekWaitingTime","Impostor Standby Time(S)","インポスターの待機時間(秒)","内鬼阵营在游戏开始后的等待时间","偽裝者在遊戲開始後的等待時間(秒)","Время ожидания Предателей(Секунды)","Tempo de Espera do Impostor (S)",""
"IgnoreVent","Disable Vents","ベントの使用を禁止する","禁止使用管道","禁止使用管道","Отключить вентиляцию","Desativar Dutos",""
"HideAndSeekRoles","Hide and Seek Roles","かくれんぼの役職","躲猫猫职业","躲貓貓職業","Роли в Прятках","Classes do Esconde-Esconde",""

"## 死因"
"DeathReason.Kill","Kill","キル","被杀","殺死","Убить","Abatido",""
"DeathReason.Vote","Ejected","追放","放逐","被丟","Изгнан","Exilado",""
"DeathReason.Suicide","Suicide","自殺","自杀","自殺","Суицид","Suicídio",""
"DeathReason.Spell","Spell","呪殺","咒杀","咒殺","Заколдован","Feitiço",""
"DeathReason.Bite","Bitten","噛殺","吸血","咬死","Укушен","Mordido",""
"DeathReason.FollowingSuicide","Lover's Suicide","後追い","为爱而死","戀人共死","♡Суицид♡","Suicídio por Amor",""
"DeathReason.Bombed","Explosion","爆死","炸死","炸死","Взорван","Explosão",""
"DeathReason.Misfire","Misfire","誤爆","走火","走火","Убился","Alvo Incorreto",""
"DeathReason.Torched","Torched","焼殺","烧死","燒死","Сожжён","Queimado",""
"DeathReason.Sniped","Snipe","狙撃","狙击","狙擊","Застрелить","Atirar",""
"DeathReason.Execution","Execution","処刑","处决","處刑","Казнен","Executado",""
"DeathReason.Disconnected","Disconnected","回線切断","断连","斷線","Вышел","Desconectado",""
"DeathReason.Fall","Fall","転落","摔死","摔死","Упал","Queda",""
"DeathReason.Revenge","Revenge","道連れ","复仇","復仇","Месть","Vingança",""
"DeathReason.Infected","Infected","感染","感染","","Заражён","Infectado",""
"DeathReason.etc","Other","その他","其他","其他","Другое","Outros",""
"Alive","Alive","生存","存活","存活","Выжил","Vivo",""
"Win"," Wins","勝利","胜利","勝利"," Победили","Vitória",""
"Last-","Last ","ラスト","仅存","獨活","Последний ","Último",""

"## リアクターの時間制御"
"SabotageTimeControl","Sabotage Duration Control","サボタージュの時間制御","更改修理时限","重新設定緊急任務時間","Изменить время саботажа","Controle da Duração de Sabotagem",""
"PolusReactorTimeLimit","Polus Reactor Duration","ポーラスのリアクター制限時間","波鲁斯抗震稳定器修理时限","Polus地震抑制器破壞最大時間","Polus время саботажа Реактора","Duração do Reator em Polus",""
"AirshipReactorTimeLimit","Airship Reactor Duration","エアシップのリアクター制限時間","飞艇坠毁路线修理时限","Airship間隙室破壞最大時間","Airship время саботажа Реактора","Duração do Reator em Airship",""
"FungleReactorTimeLimit","Fungle Reactor Duration","ファングルのリアクター制限時間","反应堆时间限制（蘑菇岛地图）","","Время саботажа Реактора на The Fungle","",""
"FungleMushroomMixupDuration","Fungle Mushroom Mixup Duration","ファングルのキノコカオス効果時間","蘑菇混合持续时间（蘑菇岛地图）","","Длительность грибного переполоха на The Fungle","",""

"## サボタージュのクールダウン変更"
"ModifySabotageCooldown","Sabotage Cooldown Control","サボタージュのクールダウン制御","修改破坏冷却时间","","Контролировать откат саботажа","Controle do Tepo de Recarga da Sabotagem",""
"SabotageCooldown","Sabotage Cooldown","サボタージュのクールダウン","破坏冷却时间","","Откат саботажа","Tempo de Recarga da Sabotagem",""

"## ゲーム設定UI"
"TOHSettingsButtonLabel","TOH Settings","ＴＯＨ設定","","","","",""
"TOHSettingsDescription","Edit mod settings for your game lobby.","Modの設定を編集する。","","","","",""

"## クライアント設定"
"Close","Close","閉じる","关闭","","Закрыть","Fechar",""
"TOHOptions","<color=#00bfff>TOH</color> Options","<color=#00bfff>TOH</color>の設定","<color=#00bfff>TOH</color> 选项","","Настройки <color=#00bfff>TOH</color>","<color=#00bfff>TOH</color> Opções",""
"ForceJapanese","Force Japanese","日本語に強制","强制使用日语","強制使用日語","Принудительный Японский","Forçar Japonês",""
"JapaneseRoleName","Japanese Role Name","日本語の役職名","用日语显示职业名","","Японские названия ролей","Nomes de Classes Japoneses",""
"UnloadMod","Disable The Mod","Modを無効化","切换为原版","","Отключить мод","Desabilitar o Mod",""
"UnloadWarning","<color=#ffff00><size=200%>Warning</size></color>\n\nTo re-enable the mod, you must restart the game. Would you like to continue anyway?","<color=#ffff00><size=200%>警告</size></color>\n\nModを再び有効化するにはゲームの再起動が必要です。本当に無効化しますか？","<color=#ffff00><size=200%>警告：</size></color>\n\n切换后需要重启游戏来恢复模组，确定要切换原版吗？","","<color=#ffff00><size=200%>Внимание!</size></color>\n\nДля повторного включения мода необходимо перезапустить игру. Вы все равно хотите продолжить?","<color=#ffff00><size=200%>Aviso</size></color>\n\nPara reativar o mod, você precisará reiniciar o jogo. Deseja continuar assim mesmo?",""
"CannotUnloadDuringGame","The mod cannot be disabled during a game.","試合中はModを無効化できません","游戏中不能切换原版","","Мод нельзя отключить во время игры","O mod não pode ser desabilitado durante um jogo.",""
"Cancel","Cancel","キャンセル","取消","","Отменить","Cancelar",""
"Unload","DISABLE","無効化","确认","","ОТКЛЮЧИТЬ","DESATIVAR",""
"DumpLog","Output Log","ログを出力","输出日志","","Вывести Журнал","Log de Saída",""
"OpenLogFolder","Open Log Folder","ログフォルダを開く"

"## ヘルプテキスト"
"CommandList","Command List:","コマンド一覧:","指令列表:","指令列表:","Список команд:","Lista de Comandos:",""
"Command.winner","Display Winners","勝者を表示","显示获胜玩家","顯示上一局的獲勝玩家","Показать победителей","Mostrar Ganhadores",""
"Command.lastresult","Display Match Result","試合結果を表示","显示上局游戏结果","顯示上一局的遊戲結果","Показать результат матча","Mostrar Resultado da Partida",""
"Command.rename","Change Host Name","ホストの名前を変更","更改房主昵称","更改房主名字","Изменить никнейм Хоста","Mudar Nome do Anfitrião",""
"Command.now","Display Active Settings","現在有効な設定を表示","显示当前设置","顯示目前設定","Показать активные настройки","Mostrar Configurações Ativas",""
"Command.h_now","Display Active Settings Description","現在有効な設定の説明を表示","显示当前设置帮助","顯示現在設定的模式和職業說明","Показать описание текущих активных настроек","Mostrar Descrição das Configurações Ativas",""
"Command.h_roles","<RoleName> - Display Role Description","<役職名> - 役職の説明を表示","<职业名> - 显示职业介绍","<職業名> - 顯示關於該職業的介紹","<ИмяРоли> — Показать описание Роли","<NomedaClasse> — Mostrar Descrição da Classe",""
"Command.h_addons","<Add-Ons Name> - Display Add-on Description","<属性名> - 属性の説明を表示","<附加效果名> - 显示附加效果说明","<屬性名> - 顯示關於該屬性的介紹","<ИмяАтрибута> — Показать описание Атрибута","<NomedoAtributo> — Mostrar Descrição do Atributo",""
"Command.h_modes","<ModeName> - Display Mode Description","<モード名> - モードの説明を表示","<模式名> - 显示模式介绍","<模式名> - 顯示關於該模式的介紹","<ИмяРежима> - Показать описание Режима","<NomedoModo> - Mostrar Nome do Modo",""
"Command.dump","Output Log to Desktop","デスクトップにログを出力","将游戏运行日志输出到桌面","在桌面上建立遊戲輸出日誌","Вывод журнала на Рабочий Стол","Enviar Registro (log) Para Área de Trabalho",""
"Command.h_args","Available Args (Clipped)","使用可能な引数 (略称)","可用参数（简写）","可用的參數(簡稱)","Доступные Аргументы (Ограниченные)","Argumentos Disponíveis (Atalho)",""

"CantUse.lastresult","Unable to use /lastresult during a game.","試合中に/lastresultを使用することはできません。","不可以在游戏中使用/lastresult命令","不可以在遊戲中使用/lastresult指令","Нельзя использовать /lastresult во время игры","Impossível usar /lastresult durante um jogo.",""
"CantUse.killlog","Unable to use /killlog during a game.","試合中に/killlogを使用することはできません。","不可以在游戏中使用/killlog命令","不可以在遊戲中使用/killlog指令","Нельзя использовать /killlog во время игры","Impossível usar /killlog durante um jogo.",""

"## メッセージ"
"Message.SetToSeconds","Set to {0} seconds.","{0}秒に設定されました","信息发送冷却时间为{0}秒","訊息發送冷卻已設定為{0}秒","Установлен на {0} секунды","Definido para {0} segundos.",""
"Message.MessageWaitHelp","Specify the first argument in seconds.","第一引数を秒数で指定します。","指定一个数设定秒数","在指令後方指定一個數字來設定秒數","Укажите первый аргумент в секундах.","Especifique o primeiro argumento em segundos.",""
"Message.TemplateNotFoundHost","No messages matching ""{0}"" were found.\nPlease add to template.txt like so:\n{0}:contents\n\nDefined Tags:\n{1}","「{0}」に該当するメッセージが見つかりませんでした。\n{0}:内容\nのようにtemplate.txtに追記してください。\n\n定義されているタグ:\n{1}","未找到与“{0}”对应的消息。 \n{0}: 内容\n 请添加到 template.txt。 \n\n标签定义：\n{1}","沒有找到與「{0}」相關的訊息,\n請將內容加入template.txt作為{0}的定義內容。\n\n定義標籤:\n{1}","Сообщения соответствующие ''{0}'' не найдены. \n{0}:Содержание\nПожалуйста добавьте в template.txt \n\nОпределенные теги:\n{1}","Nenhuma mensagem correspondente a ""{0}"" foi encontrada.\nPor favor, adicione ao ""template.txt"" da seguinte forma:\n{0}:conteúdo \n\nTags Definidas:\n{1}",""
"Message.TemplateNotFoundClient","No messages matching ""{0}"" were found.","「{0}」に該当するメッセージが見つかりませんでした。","未找到与“{0}”相关的消息。","沒有找到與「{0}」相關的訊息","Сообщения соответствующие ''{0}'' не найдены.","Nenhuma mensagem correspondente a ""{0}"" foi encontrada.",""
"Message.SyncButtonLeft","There are {0} more emergency buttons left","緊急会議ボタンはあと{0}回使用できます","剩余紧急会议次数: {0}","全場拍桌數量還剩下{0}次可使用","Кнопку экстренной встречи можно использовать еще {0} раз","Existem {0} botões de emergência sobrando",""
"Message.Executed","{0} was executed","{0}を処刑しました","{0}被房主处决了","{0}被處刑了","{0} Был казнен","{0} foi executado",""
"Message.HideGameSettings","Game settings have been hidden by the host.","ゲーム設定はホストによって秘匿されています。","游戏设置被房主隐藏。","遊戲設定被房主隱藏。","Настройки игры скрыты хостом","As configurações do jogo foram escondidas pelo anfitrião.",""
"Message.NoDescription","No description.","説明はありません。","无描述","無說明。","Описание отсутствует","Sem descrição.",""
"Message.KickedByDenyName","{0} was kicked because its name matched ""{1}"".","{0}は名前が「{1}」に一致したためキックされました。","{0} 被踢出，因其昵称违规 ""{1}"".","因為{0}的名字和不良名字清單中的「{1}」相符，所以踢出了他。","{0} был кикнут, так как его имя соответствует ''{1}''","{0} foi expulso porque seu nome coincide com ""{1}"".",""
"Message.BanedByBanList","{0} has been banned because it has been banned in the past.","{0}は過去にBAN済みのためBANされました。","{0} 已被封禁，因其之前就被封禁过","因為{0}在被記錄在黑名單中，所以禁止了{0}再次進入此房間。","{0} был заблокирован, потому что он был заблокирован в прошлый раз","{0} foi banido por já ter sido banido antes.",""
"Message.KickedByNoFriendCode","{0} was kicked because the friend code does not exist.","{0}はフレンドコードが存在しないためキックされました。","{0}被踢出，因其好友编号无效。","{0}因為沒有好友代碼，所以踢出了他。","{0} был кикнут, так как у него нет кода друга","{0} foi expulso, pois o código de amigo não existe.",""
"Message.AddedPlayerToBanList","Added {0} to the ban list.","{0}をBANリストに追記しました。","{0}已被添加到封禁名单","已將 {0} 加入到黑名單中，此玩家將無法再進入你的房間。(需安裝TOH模組)","{0} был добавлен в список забаненых игроков","{0} foi adicionado a lista de banidos.",""
"Message.FailedToLoadOptions","Failed to load options","オプションの読み込みに失敗しました","加载选项数据失败","","Не удалось загрузить настройки","Erro ao carregar as opções",""
"Message.CopiedOptions","Copied options","オプションデータをコピーしました","已将选项数据复制到剪辑版","","Скопированные настройки","Opções copiadas",""
"Message.ExportedOptions","Exported options","オプションデータを出力しました","输出选项数据到文件","","Экспортированные настройки","Opções exportadas",""
"Message.LoadedOptions","Loaded options","オプションデータを読み込みました","数据选项已加载","","Загруженные настройки","Opções carregadas",""
"Message.OnlyHostCanLoadOptions","Only the host can load options","ホストのみがオプションを読み込めます","只有房主可以加载数据选项","","Только хост может загружать настройки","Apenas o anfitrião pode carregar opções",""

"## 警告"
"Warning.EgoistCannotWin","Egoist cannot win","エゴイストが勝利できません","野心家无法获胜","利己主義者無法獲勝","Эгоист не может победить!","Egoísta não pode vencer",""
"Warning.OverrideExiledPlayer","All ejects will be displayed as a tie since the jackals are in effect.","ジャッカルがいるため、追放はすべて同数投票として表示されます。","由于开启了豺狼，所有驱逐动画将显示为平票（只影响视觉，不影响结果）","","Из-за того что в игре есть Шакал(ы) все изгнания будут видны как ничья (но только визуально, на результат голосования это не влияет)","Todas as ejeções serão exibidas como empate, já que os chacais estão em vigor.",""
"Warning.InvalidRpc","Kicked {0} because an invalid RPC was received.\nPlease check that no mods other than TOH installed.","不正なRPCを受信したため{0}をキックしました。\nTOH以外のMODが入っていないか確認してください。","{0} 被踢出，因其 RPC 无效。 \n请确保没有 TOH 以外的模组。","{0}因為收到無效的RPC,所以踢出了他,\n請確保遊戲除了TOH之外沒有其他模組系統被載入","{0} Был кикнут так как получен недопустимый RPC. \nУбедитесь что в системе нет других модов кроме TOH.","{0} Foi expulso, porque um RPC inválido foi recebido. \nPor favor verifique se nenhum outro mod além de TOH está instalado.",""
"Warning.NoModHost","No mod installed on the host","ホストにMODが導入されていません","该房主并未安装mod","該房房主沒有安裝Town Of Host模組","У Хоста Лобби не установлен Town of Host","O anfitrião não tem o mod instalado",""
"Warning.MismatchedVersion","{0}\nhave a different version of {1}","{0} の\n{1} のバージョンがホストと合致しません。","{0} \n的游戏版本为{1}，与主机版本不符。","","{0} Версия \nне соответствует версии Хоста лобби {1}","{0}\ntem uma versão diferente de {1}",""
"Warning.AutoExitAtMismatchedVersion","The host has no or a different version of {0}\nYou will be kicked in {1}","{0} のバージョンがホストと合致しません。\nあと {1} 秒で切断されます。","{0} 的版本与主机不符。\n 将在 {1} 秒后被踢出。","","Версия {0} не соответствует Хосту лобби. \nВы будете исключены через {1} секунды","O anfitrião não tem ou tem uma versão diferente de {0}\nVocê será expulso em {1}",""
"Warning.NotMatchImpostorCount","Max/min number of Impostor roles is greater than the number of Impostors.","インポスター役職の最小/最大割り当て人数がインポスターより多すぎます。","内鬼数量过小或过大","","Макс./Мин. количество Предательских ролей больше, чем общее количество Предателей.","O número max/min de classes de impostor é maior que o número de impostores.",""
"Warning.NotMatchRoleCount","The role is not cast correctly because the minimum number of roles is greater than the number of players.","ロールの最少人数合計がプレイヤーより多いため正常に配役されません。","职业数量设置大于玩家数量","","Роль подобрана неправильно, так как минимальное количество ролей больше, чем количество игроков.","A classe não foi lançada corretamente porque o número mínimo de funções é maior que o número de jogadores.",""

"## エラー"
"Error.MeetingException","Error: {0}\r\nPlease use SHIFT+M+ENTER to end the meeting","エラー: {0}\r\nSHIFT+M+ENTERで会議を強制終了してください","错误: {0}\r\n使用 SHIFT+M+ENTER 来中止会议","錯誤: {0}\r\n按下SHIFT+M+ENTER來結束會議","Ошибка: {0}\r\nПожалуйста используйте SHIFT+M+ENTER чтобы принудительно завершить собрание","Erro: {0}\r\nPor favor use SHIFT+M+ENTER para encerrar a reunião",""
"Error.InvalidRoleAssignment","Error: Invalid role found for a player during role assignment({0})","エラー: 役職設定中に無効な役職のプレイヤーを発見しました({0})","错误：在分配职业时发现职业无效的玩家 ({0})","錯誤:在設定職業時發現{0}持有無效職業","Ошибка: Во время назначения роли для игрока обнаружена недопустимая роль({0})","Erro: Classe inválida encontrada para um jogador no momento de dar as classes ({0})",""
"Error.SpeedBoosterNullException","Error: The speed boost destination is null.\nPlease save the log and create a bug report ticket.","エラー: スピードブースト先がnullです。\nログを保存し、バグ報告チケットを作成してください。","错误：增速者的增速目标为空。 \n请保存日志并创建错误报告票。","錯誤:加速器加速的對象無效,\n請將遊戲輸出記錄保存並在TOH官方DC群組開啟一張支援票","Ошибка: пункт назначения повышения скорости не указан. \nСохраните логи и создайте заявку на отчет об ошибке.","Erro: O destino do Impulso de Velocidade é nulo.\nPor favor, salve o log e crie um ticket de erro (bug report).",""
"Error.InvalidColor","Error: Only default colors are available.","エラー：デフォルトカラー以外は使えません","错误: 仅默认颜色可用","錯誤: 無法使用遊戲自帶以外的顏色。","Ошибка: Нельзя использовать другие цвета, кроме цветов по умолчанию","Erro: Apenas as cores padrão estão disponíveis.",""

"### ErrorText関連"
"ErrorLevel1","Some failure may occur.","何らかの不具合が発生する可能性があります。","","","","",""
"ErrorLevel2","Some failure may have occurred.","不具合が発生している可能性があります。","","","","",""
"ErrorLevel3","This version shouldn't have been released.","このバージョンはリリースされるべきではありません。","未发布版本","未發布版本","Эта версия никогда не должна быть выпущена.","Esta versão não deveria ter sido lançada.",""
"TerminateCommand","Abort Command","廃村コマンド","强制结束游戏命令","強制結束遊戲指令","Команда устарела","Abortar Comando",""
"#### 000 Test"
"ERR-000-000-0","No Error","エラーなし","无错误","無錯誤","Ошибок не обнаружено","Nenhum Erro",""
"ERR-000-900-0","Test Error Lv.0","テストエラーLv0","测试错误Lv0","測試錯誤Lv0","Ошибка теста - Lv0","Erro de Teste Nvl.0",""
"ERR-000-910-1","Test Error Lv.1","テストエラーLv1","测试错误Lv1","測試錯誤Lv1","Ошибка теста - Lv1","Erro de Teste Nvl.1",""
"ERR-000-920-2","Test Error Lv.2","テストエラーLv2","测试错误Lv2","測試錯誤Lv2","Ошибка теста - Lv2","Erro de Teste Nvl.2",""
"ERR-000-930-3","Test Error Lv.3","テストエラーLv3","测试错误Lv3","測試錯誤Lv3","Ошибка теста - Lv3","Erro de Teste Nvl.3",""
"ERR-000-804-1","TownOfHost does not support the Vanilla HnS, so unloaded.","現在バニラのHide And Seekはサポートされていません。modを無効化しました。","TOH不支持原版躲猫猫, mod因此失效","Town Of Host模組尚未支援原版的Hide And Seek模式，所以模組將暫時卸載。","Мод не поддерживает обычные Прятки. Мод был отключён","TownOfHost não suporta o Esconde-Esconde padrão, então foi descarregado.",""
"#### 001 Main"
"ERR-001-000-3","Main dictionary has duplicated keys.","MainのDictonaryでKeyの重複が発生しています。","在主目录出现重复密钥","在主目錄出現重複密鑰","Дублирование ключей происходит в основном словаре.","Dicionário principal tem chaves duplicadas.",""
"ERR-001-010-3","Duplicate Options ID","オプションIDが重複しています","选项ID重复","","Повторяющийся идентификатор настроек","",""
"#### 002 Support"
"ERR-002-000-1","Unsupported AmongUs version. Please update.","サポートされていないAmongUsバージョンです。ゲームをアップデートしてください。","不支持的 AmongUs 版本，请更新","","Неподдерживаемая версия AmongUs. Пожалуйста, обновите игру","Versão não suportada do Among Us. Por favor, atualize.",""
"#### 010 Session"
"ERR-010-000-2","An error occurred while processing disconnection. Please abort the game.","プレイヤーの切断処理中にエラーが発生しました。廃村してください。","","","",""
"ERR-010-001-2","An error occurred while processing disconnection. Please recreate the lobby.","プレイヤーの切断処理中にエラーが発生しました。ロビーを作り直してください。","","","",""

"## その他"
"DefaultSystemMessageTitle","【===== System Message =====】","【===== システムメッセージ ======】","【===== 系统信息 ======】","【===== 系統訊息 ======】","【=== Системное сообщение ===】","【===== Mensagem do Sistema ======】",""
"MessageFromTheHost","【Message From The Host】","【ホストからの伝言】","【房主消息】","【房主訊息】","【Сообщение от Хоста】","【Mensagem do Anfitrião】",""
"TabGroup.MainSettings","Main Settings","メイン設定","主要设置","主要設定","Основная настройка","Configurações Principais",""
"TabGroup.CrewmateRoles","Crewmate Roles","クルー役職","船员阵营职业","船員職業","Роли Членов Экипажа","Classes de Tripulante",""
"TabGroup.NeutralRoles","Neutral Roles","ニュートラル役職","独立阵营职业","中立職業設定","Нейтральные Роли","Classes Neutras",""
"TabGroup.ImpostorRoles","Impostor Roles","インポスター役職","内鬼阵营职业","偽裝者職業設定","Роли Предателей","Classes de Impostor",""
"TabGroup.Addons","Add-Ons","属性","附加职业","屬性","Атрибут","Atributos",""
"ActiveRolesList","Active Roles List","有効な役職一覧","有效职业一览","已開啟職業列表","Список Активных Ролей","Lista de Classes Ativas",""
"ForExample","Example Use","使用例","使用例子","使用例子","Например","Exemplo de Uso",""
"ForceEnd","Aborted","廃村","强制结束游戏","遊戲已被強制結束","Игра Окончена","Abortado",""
"EveryoneDied","No One Left","誰もいなくなった","没有人存活","沒有人存活","Все Мертвы","Não Sobrou Ninguém",""
"ForceEndText","Host has aborted the game","ホストから強制終了コマンドが入力されました","房主强制结束了游戏","房主已強制結束遊戲","Хост завершил игру","Anfitrião abortou o jogo",""
"ShowResults","Show Results","結果を表示","显示复盘信息","","Показать результаты","Mostrar Resultados",""
"HideResults","Hide Results","結果を隠す","隐藏复盘信息","","Скрыть результаты","Esconder Resultados",""
"HideGameCodes","Hide Game Code","ゲームコードを隠す","直播模式","隱藏遊戲代碼","Скрыть Игровой Код","Esconder Código do Jogo",""
"updateButton","Update","アップデート","更新","更新","Обновление","Atualizar",""
"updatePleaseWait","Please Wait...","しばらくお待ちください...","请稍候……","請稍後...","Пожалуйста, подождите...","Por favor aguarde...",""
"updateManually","Update failed.\nPlease Update Manually.","アップデートに失敗しました。\n手動でアップデートをしてください。","更新失败。\n请尝试手动更新。","更新失敗,\n請嘗試手動更新","Ошибка обновления. \nПожалуйста обновите вручную.","Atualização falhou. \nPor favor, atualize manualmente.",""
"updateInProgress","Updating...","アップデート中...","更新中……","更新中...","Обновление...","Atualizando...",""
"announcementUpdate","<size=3f>Update v{0}</size>\n{1}","<size=3f>アップデート v{0}</size>\n{1}","<size=3f>更新到v{0}</size>\n{1}","<size=3f>更新v{0}</size>\n{1}","<size=3f>Обновление v{0}</size>\n{1}","<size=3f>Atualização v{0}</size>\n{1}",""
"announcementChangelog","<size=3f>ChangeLogs v{0}</size>\n{1}","<size=3f>更新内容 v{0}</size>\n{1}","<size=3f>更新日志 v{0}</size>\n{1}","<size=3f>更新內容v{0}</size>\n{1}","<size=3f>Журнал Изменений v{0}</size>\n{1}","<size=3f>Alteração de Registros v{0}</size>\n{1}",""
"updateRestart","Update Finished!\nPlease restart the game.","アップデートが完了しました。\nゲームを再起動してください。","更新完毕。\n请重新启动游戏。","更新完成!\n請重新啟動遊戲","Обновление завершено! \nПожалуйста перезапустите игру.","Atualização terminou!\nPor favor reinicie o jogo.",""
"updateFailed","Update failed.","アップデートに失敗しました。","更新失败。","更新失敗","Не удалось обновить.","Atualização falhou.",""
"onSetPublicNoLatest","Public rooms are only available in the latest version.\nPlease update.","最新版以外で公開ルームにはできません。\nアップデートをしてください。","不可以在未安装最新模组的前提下创建公开房间。\n请更新本模组。","無法建立一個公共房間，因為使用的不是最新版本的模組\n請更新本模組。","Публичные лобби запрещены за исключением последней версии.\nПожалуйста обновите.","Salas públicas estão disponíveis apenas na última versão.\nPor favor atualize.",""
"CanNotJoinPublicRoomNoLatest","You can't join public rooms without the latest version.\nPlease update.","最新版以外で公開ルームには参加できません。\nアップデートをしてください。","不可以在未安装最新模组的前提下进入公开房间。\n请更新本模组。","無法在未安裝最新版本的前提下進入公開房間\n請更新本模組","Вы не можете присоединяться к публичным лобби за исключением последней версии.\nПожалуйста обновите.","Você não pode entrar em salas públicas sem a última versão.\nPor favor atualize.",""
"ModBrokenMessage","The MOD file is damaged.\nPlease reinstall.","MODを構成するファイルが破損しています。\nもう一度導入しなおしてください。","模组文件损坏。\n请重新安装本模组。","模組檔案損壞\n請重新安裝模組","Мод был поврежден.\nПожалуйста переустановите его снова.","Os arquivos do MOD estão danificados.\nPor favor reinstale.",""
"UnsupportedVersion","Unsupported AmongUs version.\nPlease update.","サポートされていないAmongUsバージョンです。\nゲームをアップデートしてください。","不支持的 AmongUs 版本。\n请更新","","Неподдерживаемая версия AmongUs.\nПожалуйста, обновите игру","Versão não suportada do Among Us. \nPor favor, atualize.",""
"DisabledByProgram","Public rooms have been disabled by the program","公開ルームはプログラムによって無効化されています","公开房间的操作已被程序禁用","公開房間的操作已經被程式禁用","Создание публичного лобби отключена программой","Salas públicas foram desativadas pelo programa",""
"PublicNotAvailableOnThisVersion","Public lobbies are not available on this version.\nPlease visit our Discord 'modアナウンス' channel for details.","このバージョンでは公開ルームは使用できません。\n詳しくはDiscordの「modアナウンス」チャンネルを参照してください。","此版本不支持公开。\n请访问TownOfHost的Discord的「modアナウンス」频道获取更多信息","","Публичные лобби недоступны в этой версии.\nПожалуйста, обратитесь к каналу Discord «「modアナウンス」» для получения дополнительной информации","",""
"EnterVentToWin","Enter Vent to Win!!","ベントに入って勝利しろ!!","跳管道来获得胜利！","跳管道來獲得勝利!!","Запрыгните в вентиляцию чтобы победить!!","Entre no Duto Para Ganhar!!!",""
"FireworksPutPhase","{0} Fireworks Left","あと{0}個置け","还要安放{0}枚烟花","還需要安裝{0}枚煙火","Осталось {0} Фейерверков","Restam {0} Fogos de Artifício",""
"FireworksWaitPhase","Wait for it...","時を待て...","耐心等待....","等待時機...","Подожди время...","Espere o momento certo...",""
"FireworksReadyFirePhase","Fire!","打ち上げろ！","烟花来咯，大型烟花秀开始！","準備就緒，煙火秀開始!","Огонь!","Lançar!",""
"StandardHAS","Hide And Seek with Roles","役職入りでかくれんぼ","在躲猫猫模式中加入职业","在躲貓貓中加入多職業模式中的職業","Прятки с Ролями","Esconde-Esconde com Classes",""
